 2017-12-01 11:50:30,558 [P28288/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.7.6 application starting on NB-ROALD
 2017-12-01 11:50:33,101 [P28288/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 4
 2017-12-01 11:50:33,220 [P28288/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 2730ms)
 2017-12-01 11:50:33,389 [P28288/D2/T11] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:56875/umbraco (UmbracoModule request)
 2017-12-01 11:50:33,669 [P28288/D2/T11] INFO  umbraco.content - Load Xml from file...
 2017-12-01 11:50:33,687 [P28288/D2/T11] INFO  umbraco.content - Loaded Xml from file.
 2017-12-01 11:50:34,229 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-12-01 11:50:34,229 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-12-01 11:50:34,229 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.PropertyEditors.IParameterEditor
 2017-12-01 11:50:34,235 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.PropertyEditors.IParameterEditor (took 5ms)
 2017-12-01 11:50:37,502 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-12-01 11:50:37,502 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-12-01 11:50:37,502 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.Deploy.IServiceConnector
 2017-12-01 11:50:37,509 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.Deploy.IServiceConnector (took 6ms)
 2017-12-01 11:50:40,927 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-12-01 11:50:40,927 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-12-01 11:50:40,927 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving [Umbraco.Core.Persistence.Mappers.MapperForAttribute]Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-12-01 11:50:40,936 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved [Umbraco.Core.Persistence.Mappers.MapperForAttribute]Umbraco.Core.Persistence.Mappers.BaseMapper (took 8ms)
 2017-12-01 11:50:41,098 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-12-01 11:50:41,099 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-12-01 11:50:41,099 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.PropertyEditors.IParameterEditor
 2017-12-01 11:50:41,099 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.PropertyEditors.IParameterEditor (took 0ms)
 2017-12-01 11:50:41,123 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-12-01 11:50:41,124 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-12-01 11:50:41,124 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving umbraco.cms.businesslogic.macro.IMacroEngine
 2017-12-01 11:50:41,130 [P28288/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved umbraco.cms.businesslogic.macro.IMacroEngine (took 6ms)
 2017-12-01 11:51:33,750 [P28288/D2/T12] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2017-11-30 11:51:33
 2017-12-01 13:11:20,404 [P28288/D2/T186] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-12-01 13:11:20,404 [P28288/D2/T186] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-12-01 13:11:20,404 [P28288/D2/T186] INFO  Umbraco.Core.PluginManager - Resolving [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController
 2017-12-01 13:11:20,411 [P28288/D2/T186] INFO  Umbraco.Core.PluginManager - Resolved [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController (took 6ms)
 2017-12-01 13:11:20,678 [P28288/D2/T161] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-12-01 13:11:20,679 [P28288/D2/T161] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-12-01 13:11:20,679 [P28288/D2/T161] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IAction
 2017-12-01 13:11:20,687 [P28288/D2/T161] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IAction (took 7ms)
 2017-12-01 13:11:37,706 [P28288/D2/T180] INFO  Umbraco.Core.Security.BackOfficeSignInManager - Event Id: 0, state: Login attempt succeeded for username roald@arlanet.com from IP address ::1
 2017-12-01 13:11:37,708 [P28288/D2/T180] INFO  Umbraco.Core.Security.BackOfficeSignInManager - Event Id: 0, state: User: roald@arlanet.com logged in from IP address ::1
 2017-12-01 13:11:38,212 [P28288/D2/T163] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-12-01 13:11:38,213 [P28288/D2/T163] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-12-01 13:11:38,213 [P28288/D2/T163] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.ITree
 2017-12-01 13:11:38,221 [P28288/D2/T163] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.ITree (took 7ms)
 2017-12-01 13:11:38,240 [P28288/D2/T173] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-12-01 13:11:38,240 [P28288/D2/T173] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-12-01 13:11:38,241 [P28288/D2/T173] INFO  Umbraco.Core.PluginManager - Resolving [umbraco.businesslogic.ApplicationAttribute]umbraco.interfaces.IApplication
 2017-12-01 13:11:38,251 [P28288/D2/T173] INFO  Umbraco.Core.PluginManager - Resolved [umbraco.businesslogic.ApplicationAttribute]umbraco.interfaces.IApplication (took 10ms)
 2017-12-01 13:11:38,252 [P28288/D2/T163] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-12-01 13:11:38,252 [P28288/D2/T163] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-12-01 13:11:38,253 [P28288/D2/T163] INFO  Umbraco.Core.PluginManager - Resolving [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController
 2017-12-01 13:11:38,253 [P28288/D2/T163] INFO  Umbraco.Core.PluginManager - Resolved [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController (took 0ms)
 2017-12-01 13:11:38,257 [P28288/D2/T163] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-12-01 13:11:38,258 [P28288/D2/T163] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-12-01 13:11:38,258 [P28288/D2/T163] INFO  Umbraco.Core.PluginManager - Resolving [umbraco.businesslogic.TreeAttribute]umbraco.interfaces.ITree
 2017-12-01 13:11:38,269 [P28288/D2/T163] INFO  Umbraco.Core.PluginManager - Resolved [umbraco.businesslogic.TreeAttribute]umbraco.interfaces.ITree (took 11ms)
 2017-12-01 13:12:06,421 [P28288/D2/T186] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Navy Ends Search For 3 Missing Sailors In Philippine Sea' with Id '1166' has been published.
 2017-12-01 13:12:06,500 [P28288/D2/T186] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-12-01 13:12:06,500 [P28288/D2/T186] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-12-01 13:12:06,501 [P28288/D2/T186] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.ICacheRefresher
 2017-12-01 13:12:06,510 [P28288/D2/T186] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.ICacheRefresher (took 9ms)
 2017-12-01 13:12:07,315 [P28288/D2/T183] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Black Friday Sale' with Id '1168' has been published.
 2017-12-01 13:12:07,983 [P28288/D2/T167] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Moto Z's Alexa Smart Speaker' with Id '1169' has been published.
 2017-12-01 13:12:08,606 [P28288/D2/T183] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Revolt banking' with Id '1171' has been published.
 2017-12-01 13:12:09,435 [P28288/D2/T167] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Athlete convicted of manslaughter' with Id '1172' has been published.
 2017-12-01 13:12:10,137 [P28288/D2/T164] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Russia wanted Trump' with Id '1173' has been published.
 2017-12-01 13:12:10,975 [P28288/D2/T163] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Trudeau praise new neutrality' with Id '1174' has been published.
 2017-12-01 13:12:11,744 [P28288/D2/T179] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Syrians are eating trash' with Id '1175' has been published.
 2017-12-01 13:12:12,434 [P28288/D2/T95] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'New show host' with Id '1176' has been published.
 2017-12-01 13:12:13,194 [P28288/D2/T180] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Baltimore detective killed' with Id '1177' has been published.
 2017-12-01 13:12:17,654 [P28288/D2/T156] INFO  umbraco.content - Save Xml to file...
 2017-12-01 13:12:17,664 [P28288/D2/T156] INFO  umbraco.content - Saved Xml to file.
 2017-12-01 13:14:20,848 [P28288/D2/T163] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Brexit vote losing UK economy £300m per week, analysis finds (5)' with Id '1460' has been published.
 2017-12-01 13:14:21,582 [P28288/D2/T180] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'London Stock Exchange CEO Xavier Rolet to step down (5)' with Id '1461' has been published.
 2017-12-01 13:14:22,311 [P28288/D2/T172] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'How Pixar made sure Coco was culturally conscious (5)' with Id '1462' has been published.
 2017-12-01 13:14:23,030 [P28288/D2/T185] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Behind the scenes of musical spectacular The Greatest Showman (5)' with Id '1463' has been published.
 2017-12-01 13:14:23,764 [P28288/D2/T186] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Brandon Flowers is The Man at The Killers' O2 Arena show - review (5)' with Id '1464' has been published.
 2017-12-01 13:14:24,501 [P28288/D2/T182] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'The 30 best albums of 2017 (5)' with Id '1465' has been published.
 2017-12-01 13:14:25,201 [P28288/D2/T167] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Olly Murs defends Tweets mistakenly claiming 'gunshots' in Selfridges (5)' with Id '1466' has been published.
 2017-12-01 13:14:25,894 [P28288/D2/T161] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'BNQT at The Borderline, London: An enjoyable live experience (5)' with Id '1467' has been published.
 2017-12-01 13:14:26,551 [P28288/D2/T167] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'How huge gamble by 'Lady Chatterley' lawyers changed obscenity law (5)' with Id '1468' has been published.
 2017-12-01 13:14:27,235 [P28288/D2/T183] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Where do stories come from and who owns them? (5)' with Id '1469' has been published.
 2017-12-01 13:14:31,656 [P28288/D2/T186] INFO  umbraco.content - Save Xml to file...
 2017-12-01 13:14:31,669 [P28288/D2/T186] INFO  umbraco.content - Saved Xml to file.
 2017-12-01 13:14:33,888 [P28288/D2/T180] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Brexit vote losing UK economy £300m per week, analysis finds (4)' with Id '1450' has been published.
 2017-12-01 13:14:34,528 [P28288/D2/T173] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'London Stock Exchange CEO Xavier Rolet to step down (4)' with Id '1451' has been published.
 2017-12-01 13:14:35,291 [P28288/D2/T186] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'How Pixar made sure Coco was culturally conscious (4)' with Id '1452' has been published.
 2017-12-01 13:14:35,954 [P28288/D2/T176] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Behind the scenes of musical spectacular The Greatest Showman (4)' with Id '1453' has been published.
 2017-12-01 13:14:36,671 [P28288/D2/T179] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Brandon Flowers is The Man at The Killers' O2 Arena show - review (4)' with Id '1454' has been published.
 2017-12-01 13:14:37,309 [P28288/D2/T180] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'The 30 best albums of 2017 (4)' with Id '1455' has been published.
 2017-12-01 13:14:38,104 [P28288/D2/T156] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Olly Murs defends Tweets mistakenly claiming 'gunshots' in Selfridges (4)' with Id '1456' has been published.
 2017-12-01 13:14:38,814 [P28288/D2/T182] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'BNQT at The Borderline, London: An enjoyable live experience (4)' with Id '1457' has been published.
 2017-12-01 13:14:39,474 [P28288/D2/T167] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'How huge gamble by 'Lady Chatterley' lawyers changed obscenity law (4)' with Id '1458' has been published.
 2017-12-01 13:14:40,166 [P28288/D2/T172] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Where do stories come from and who owns them? (4)' with Id '1459' has been published.
 2017-12-01 13:14:44,607 [P28288/D2/T172] INFO  umbraco.content - Save Xml to file...
 2017-12-01 13:14:44,618 [P28288/D2/T172] INFO  umbraco.content - Saved Xml to file.
 2017-12-01 13:14:46,685 [P28288/D2/T182] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Conservationists Face Once-Remote Prospect (5)' with Id '1440' has been published.
 2017-12-01 13:14:47,365 [P28288/D2/T183] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Microsoft to Expand Campus, as Amazon Looks Elsewhere (5)' with Id '1441' has been published.
 2017-12-01 13:14:48,025 [P28288/D2/T174] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'GOP voter support drops for House tax plan, poll says (5)' with Id '1442' has been published.
 2017-12-01 13:14:48,692 [P28288/D2/T167] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Poll: Democrats more likely to believe allegations of sexual misconduct (5)' with Id '1443' has been published.
 2017-12-01 13:14:49,300 [P28288/D2/T95] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'RNC on verge of escaping aging court decree on 'ballot security' (5)' with Id '1444' has been published.
 2017-12-01 13:14:49,914 [P28288/D2/T161] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Five ways to fix statistics (5)' with Id '1445' has been published.
 2017-12-01 13:14:50,628 [P28288/D2/T95] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Felling Pines: Doing It Sooner Rather Than Later Is Better for Fynbos (5)' with Id '1446' has been published.
 2017-12-01 13:14:51,278 [P28288/D2/T161] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Scientists find new orangutan and it is already endangered (5)' with Id '1447' has been published.
 2017-12-01 13:14:52,028 [P28288/D2/T184] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'The lynx could return to UK within months after 1,300-year absence (5)' with Id '1448' has been published.
 2017-12-01 13:14:52,691 [P28288/D2/T161] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Storm kills hundreds of birds by dashing them into side of skyscraper (5)' with Id '1449' has been published.
 2017-12-01 13:14:57,229 [P28288/D2/T156] INFO  umbraco.content - Save Xml to file...
 2017-12-01 13:14:57,242 [P28288/D2/T156] INFO  umbraco.content - Saved Xml to file.
 2017-12-01 13:14:59,401 [P28288/D2/T179] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Conservationists Face Once-Remote Prospect (4)' with Id '1430' has been published.
 2017-12-01 13:15:00,032 [P28288/D2/T176] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Microsoft to Expand Campus, as Amazon Looks Elsewhere (4)' with Id '1431' has been published.
 2017-12-01 13:15:00,647 [P28288/D2/T173] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'GOP voter support drops for House tax plan, poll says (4)' with Id '1432' has been published.
 2017-12-01 13:15:01,289 [P28288/D2/T156] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Poll: Democrats more likely to believe allegations of sexual misconduct (4)' with Id '1433' has been published.
 2017-12-01 13:15:01,932 [P28288/D2/T164] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'RNC on verge of escaping aging court decree on 'ballot security' (4)' with Id '1434' has been published.
 2017-12-01 13:15:02,589 [P28288/D2/T186] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Five ways to fix statistics (4)' with Id '1435' has been published.
 2017-12-01 13:15:03,241 [P28288/D2/T164] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Felling Pines: Doing It Sooner Rather Than Later Is Better for Fynbos (4)' with Id '1436' has been published.
 2017-12-01 13:15:03,952 [P28288/D2/T174] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Scientists find new orangutan and it is already endangered (4)' with Id '1437' has been published.
 2017-12-01 13:15:04,603 [P28288/D2/T173] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'The lynx could return to UK within months after 1,300-year absence (4)' with Id '1438' has been published.
 2017-12-01 13:15:05,323 [P28288/D2/T156] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Storm kills hundreds of birds by dashing them into side of skyscraper (4)' with Id '1439' has been published.
 2017-12-01 13:15:09,745 [P28288/D2/T182] INFO  umbraco.content - Save Xml to file...
 2017-12-01 13:15:09,757 [P28288/D2/T182] INFO  umbraco.content - Saved Xml to file.
 2017-12-01 13:15:10,548 [P28288/D2/T185] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Tesla kills the duck ahead of schedule (5)' with Id '1420' has been published.
 2017-12-01 13:15:11,132 [P28288/D2/T167] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Thanksgiving leftovers (5)' with Id '1421' has been published.
 2017-12-01 13:15:11,817 [P28288/D2/T167] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'BMW proposes elevated e-bike cycleways (5)' with Id '1422' has been published.
 2017-12-01 13:15:12,446 [P28288/D2/T183] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content '3D printed modular units for the homeless (5)' with Id '1423' has been published.
 2017-12-01 13:15:13,177 [P28288/D2/T164] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'It's not just self-driving cars (5)' with Id '1424' has been published.
 2017-12-01 13:15:13,789 [P28288/D2/T161] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Don't worry about perfection (5)' with Id '1425' has been published.
 2017-12-01 13:15:14,440 [P28288/D2/T180] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Turning plants into stealth environmental sensors (5)' with Id '1426' has been published.
 2017-12-01 13:15:15,143 [P28288/D2/T164] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'The electric house 1905-style (5)' with Id '1427' has been published.
 2017-12-01 13:15:15,866 [P28288/D2/T173] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Black Friday is losing appeal for US shoppers (5)' with Id '1428' has been published.
 2017-12-01 13:15:16,495 [P28288/D2/T161] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'A Sharp Decline (5)' with Id '1429' has been published.
 2017-12-01 13:15:20,952 [P28288/D2/T179] INFO  umbraco.content - Save Xml to file...
 2017-12-01 13:15:20,963 [P28288/D2/T179] INFO  umbraco.content - Saved Xml to file.
 2017-12-01 13:15:21,611 [P28288/D2/T164] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Tesla kills the duck ahead of schedule (4)' with Id '1410' has been published.
 2017-12-01 13:15:22,225 [P28288/D2/T173] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Thanksgiving leftovers (4)' with Id '1411' has been published.
 2017-12-01 13:15:22,898 [P28288/D2/T156] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'BMW proposes elevated e-bike cycleways (4)' with Id '1412' has been published.
 2017-12-01 13:15:23,496 [P28288/D2/T176] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content '3D printed modular units for the homeless (4)' with Id '1413' has been published.
 2017-12-01 13:15:24,169 [P28288/D2/T156] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'It's not just self-driving cars (4)' with Id '1414' has been published.
 2017-12-01 13:15:24,799 [P28288/D2/T174] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Don't worry about perfection (4)' with Id '1415' has been published.
 2017-12-01 13:15:25,451 [P28288/D2/T179] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Turning plants into stealth environmental sensors (4)' with Id '1416' has been published.
 2017-12-01 13:15:26,215 [P28288/D2/T184] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'The electric house 1905-style (4)' with Id '1417' has been published.
 2017-12-01 13:15:26,876 [P28288/D2/T180] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Black Friday is losing appeal for US shoppers (4)' with Id '1418' has been published.
 2017-12-01 13:15:27,519 [P28288/D2/T172] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'A Sharp Decline (4)' with Id '1419' has been published.
 2017-12-01 13:15:31,918 [P28288/D2/T176] INFO  umbraco.content - Save Xml to file...
 2017-12-01 13:15:31,930 [P28288/D2/T176] INFO  umbraco.content - Saved Xml to file.
 2017-12-01 13:15:38,223 [P28288/D2/T164] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Mugabe new president? (5)' with Id '1400' has been published.
 2017-12-01 13:15:38,846 [P28288/D2/T173] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Franken touches women (5)' with Id '1401' has been published.
 2017-12-01 13:15:39,496 [P28288/D2/T182] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Black Friday Strike (5)' with Id '1402' has been published.
 2017-12-01 13:15:40,161 [P28288/D2/T183] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Search for sailors ends (5)' with Id '1403' has been published.
 2017-12-01 13:15:40,802 [P28288/D2/T184] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Thanksgiving for hurricane victims (5)' with Id '1404' has been published.
